bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-045_task-rest_bold	0.0025953666666666667	0.010730256233333334	0	26.813158290568573	1.1998994763210706	0.9973918377926421	0.41476611364268895	115401.40625	0.11360182495414943	2	0.6666666666666666	2.41405	2.3594566666666665	2.589586666666667	2.2931066666666666	0.0705855	-0.002021708060055971	0.007966341450810432	300	80	80	37	4.112268842379674	2.0000016689300537	3.0	3.0	3.0	229.09936746026392	175.50506591796875	867.5968017578125	149.26974487304688	155290.0	9.544155502319336	3622.2268676757785	3024.2509765625	2.4370530185846118	9680.126953125	55524.78515625	55311.49609375	41342.0	34413.068359375	78599.93242187498	13450.197265625	43.67482376098633
sub-046_task-rest_bold	0.005167733333333334	0.014071902099999999	0	37.59936088357857	1.2054956231438132	1.015187636020067	0.40753913996968166	137100.859375	0.28396238430687	37	12.333333333333334	2.422375555555556	2.3516166666666667	2.69307	2.22244	0.0652089	-0.012617314234375954	0.016171902418136597	300	80	80	37	4.458658655198323	2.0000016689300537	3.0	3.0	3.0	214.02796061622158	129.38800048828125	857.2181396484375	130.8022918701172	157883.0	14.286185455322265	3993.7047607421796	3018.171875	2.529775660892235	9238.470703125	51687.0078125	51934.4609375	38946.0	32561.431640625	69344.109375	11647.8515625	38.139564514160156
sub-047_task-rest_bold	0.0017396333333333331	0.013627014599999999	0	26.65345480923075	1.1146060197324408	0.9265923102675584	0.39229831324018916	113643.71875	0.0987223385839358	5	1.6666666666666667	2.5433566666666665	2.3802766666666666	2.8399199999999998	2.409873333333333	0.0429976	-0.014422292821109295	0.014309137128293514	300	80	80	37	4.912738520723539	2.0000016689300537	3.0	3.0	3.0	161.24305556901115	173.3785400390625	878.9047241210938	162.98080444335938	161321.0	14.833157539367676	3952.968017578125	2870.4130859375	1.786977726246846	10074.578125	58245.06640625	58655.140625	36047.0	38251.892968750006	76545.8234375	11939.232421875	38.428245544433594
sub-048_task-rest_bold	0.0013933666666666666	0.015713671233333334	0	32.31101978264215	1.2270413359866221	0.9255604938461538	0.3958846572178521	151981.484375	0.12789093736215482	0	0.0	2.4159399999999995	2.3493666666666666	2.6235500000000003	2.274903333333333	0.0988745	-0.008120499551296234	0.007197873666882515	300	80	80	37	4.878715587543734	2.0000016689300537	3.0	3.0	3.0	153.60021358224358	140.01382446289062	988.3970336914062	122.5562973022461	162084.0	10.978986167907715	4306.192675781251	3390.36083984375	2.503170315900859	8251.50390625	51760.99609375	51967.76953125	35608.0	34420.309375	68115.224609375	10651.787109375	38.370880126953125
sub-049_task-rest_bold	0.0035552333333333332	0.013886681466666667	0	35.449641211571894	1.205522826989967	1.0418546185618724	0.40013974123521157	97287.8671875	0.16825457677527716	10	3.3333333333333335	2.2732822222222224	2.22866	2.485473333333333	2.1057133333333335	0.0343141	-0.006246884353458881	0.011034170165657997	300	80	80	37	4.2369311266749685	2.0000016689300537	3.0	3.0	3.0	143.2297394515213	174.81576538085938	1022.9546508789062	161.02511596679688	160318.0	15.173726463317871	4320.061401367184	3346.0927734375	2.5999614612240336	9390.447265625	53726.40625	52896.2265625	36988.0	35678.469140625	75308.6296875	12484.392578125	40.15276336669922
sub-050_task-rest_bold	0.0012653666666666667	0.006911953266666666	0	23.168813526923064	1.2123751427424745	0.985231665919732	0.3966412111966806	142492.140625	0.09258489496407708	0	0.0	2.406658888888889	2.353736666666667	2.5762466666666666	2.2899933333333333	0.0636218	-0.0035722425673156977	0.0065156533382833	300	80	80	37	4.3703226456487405	2.0000016689300537	3.0	3.0	3.0	189.40167498716352	155.71926879882812	1012.7606811523438	145.82118225097656	160195.0	13.202669429779055	4994.377441406239	3259.692138671875	2.777544678632627	9505.994140625	58813.24609375	58829.390625	36880.0	37083.136328124994	80556.29140624999	13460.9267578125	58.829219818115234
sub-052_task-rest_bold	0.0025282	0.009566321566666668	0	29.674734721571916	1.1926666376923079	0.962764392307692	0.3923339091028659	129821.8828125	0.1472764024876325	13	4.333333333333333	2.4145622222222225	2.30683	2.5860233333333333	2.3508333333333336	0.0406214	-0.007520387880504131	0.011324825696647167	300	80	80	37	4.1743072429819605	2.0000016689300537	3.0	3.0	3.0	305.8560207619907	176.03195190429688	813.1126708984375	164.87518310546875	159950.0	13.587296056747437	3667.6325073242188	2828.707763671875	2.4990813071487175	11915.81640625	64954.375	64683.6015625	37602.0	41052.1078125	90001.32929687497	15495.443359375	46.531715393066406
sub-053_task-rest_bold	0.0010056333333333333	0.009266813433333333	0	24.763748022742465	1.114582898093646	0.9398698692642142	0.3855593028965415	170909.140625	0.10827486843864025	0	0.0	2.389868888888889	2.28981	2.6456833333333334	2.2341133333333336	0.106945	-0.013091258704662323	0.016496894881129265	300	80	80	37	4.285185351267551	2.0000016689300537	3.0	3.0	3.0	255.4082159120917	131.15802001953125	880.9293823242188	120.59175872802734	162089.0	9.269792556762695	3862.530712890626	3596.724853515625	2.3271091757638267	9633.92578125	53316.91796875	53593.24609375	35083.0	33096.394140625	72694.32187500001	12506.4560546875	44.31671905517578
sub-054_task-rest_bold	0.001439866666666667	0.010077757833333333	0	32.92332794050167	1.2709102309364553	1.0190457929431431	0.4098559116925344	130474.4296875	0.1127172502829555	3	1.0	2.362658888888889	2.32579	2.570603333333333	2.1915833333333334	0.0394784	-0.0052824243903160095	0.012072143144905567	300	80	80	37	4.050337745942738	2.0000016689300537	3.0	3.0	3.0	203.09331715430457	172.6099853515625	996.642333984375	149.8193359375	157059.0	10.571256160736086	5035.245312500003	3121.568603515625	3.40727947461255	9440.1337890625	58455.6015625	57958.328125	40015.0	37157.312109375	83821.30390624994	14309.326171875	50.391014099121094
sub-055_task-rest_bold	0.002533933333333333	0.014489407699999998	0	30.503764940300996	1.2160368044816061	1.0096763653511707	0.39274885631755485	149740.734375	0.15878501262869205	1	0.3333333333333333	2.2745466666666667	2.23595	2.47796	2.10973	0.0462983	-0.01016826182603836	0.014274613931775093	300	80	80	37	4.584855521659674	2.0000016689300537	3.0	3.0	3.0	196.1250867673659	136.44126892089844	877.3466796875	118.27031707763672	161851.0	8.511040687561035	3974.2047119140625	3070.271240234375	3.1560940275558353	7942.77490234375	49201.734375	49151.51953125	35809.0	32466.471484375	65679.7734375	10720.2578125	44.56268310546875
sub-056_task-rest_bold	0.002184966666666667	0.01608834656666667	0	24.721271801505008	1.0896899224414702	0.9361066261538461	0.3966006692118551	143831.984375	0.12388711651770867	1	0.3333333333333333	2.4804166666666667	2.4100699999999997	2.6779733333333335	2.3532066666666664	0.126704	-0.007808150257915258	0.0077906157821416855	300	80	80	37	4.969262896561489	2.0000016689300537	3.0	3.0	3.0	238.63371891691398	151.51773071289062	849.797119140625	143.60487365722656	160230.0	14.587216997146609	3827.0377441406217	3035.899169921875	2.6947912225658754	9215.90234375	58190.18359375	58749.88671875	36925.0	38849.8453125	75676.26249999998	11822.49609375	36.481239318847656
sub-058_task-rest_bold	0.003155233333333334	0.009113090333333332	0	24.91558898501671	1.1125277971237453	0.9376286875250829	0.42526819047585385	103657.7890625	0.10860932985748088	1	0.3333333333333333	2.4729722222222223	2.4168133333333333	2.63898	2.3631233333333332	0.0648522	-0.002871736651286483	0.016698196530342102	300	80	80	37	4.070075767554651	2.0000016689300537	3.0	3.0	3.0	181.26107904626085	202.5501708984375	1139.0787353515625	177.75550842285156	153623.0	11.730763339996338	5903.474218749997	3690.228759765625	2.8954558267604744	11602.3095703125	62090.1796875	61301.9296875	42926.0	40582.9755859375	88089.05859375	15061.443359375	44.83795928955078
sub-059_task-rest_bold	0.0054426000000000006	0.023682801766666668	0	41.79916015050168	1.2065973619397985	0.9971485546822739	0.3850786776664353	134526.953125	0.3824071787449632	49	16.333333333333332	2.5211022222222224	2.3932766666666665	2.7764699999999998	2.39356	0.0568774	-0.004847188014537096	0.00680573983117938	300	80	80	37	4.0153639074857	2.0000016689300537	3.0	3.0	3.0	204.23972029610127	142.935791015625	794.8772583007812	129.71438598632812	162776.0	14.817894697189331	3489.7893676757812	2554.7421875	2.9599952307655917	8178.64208984375	51735.40234375	50442.2109375	35060.0	34656.856640625	77223.48632812499	12562.1220703125	30.8837890625
sub-060_task-rest_bold	0.0022563666666666673	0.011428739266666668	0	28.59255084535119	1.2489067462876242	0.9904412679933109	0.4043472695043707	92739.6875	0.0861465699294911	0	0.0	2.42323	2.3139833333333333	2.674416666666667	2.28129	0.0383077	-0.005836285650730133	0.013055487535893917	300	80	80	37	4.017969679624304	2.0000016689300537	3.0	3.0	3.0	418.6280710799628	175.87457275390625	770.0140380859375	168.0946044921875	156335.0	12.452428340911867	3233.9589843749945	3041.34912109375	3.4625624154978656	9756.328125	55688.02734375	54758.6328125	40111.0	36553.52734375	79234.33203125	13628.263671875	45.40546417236328
sub-061_task-rest_bold	0.0013615666666666666	0.010576969299999999	0	27.008324256254188	1.141310058896321	0.9770197611371236	0.39070355372509363	96420.2265625	0.1286721970925372	5	1.6666666666666667	2.3728577777777775	2.2655066666666666	2.6039499999999998	2.2491166666666667	0.0711313	-0.009463627822697163	0.015026949346065521	300	80	80	37	4.4591986036640625	2.0000016689300537	3.0	3.0	3.0	178.26525752166032	159.47476196289062	832.7608032226562	156.06256103515625	161646.0	17.841248035430908	3252.9328002929688	3055.441650390625	3.303998230977995	8321.255859375	51688.28515625	51449.95703125	36128.0	34321.0318359375	69921.876171875	11537.7783203125	46.74523162841797
sub-062_task-rest_bold	0.0010777	0.009875176133333333	0	20.99331450682275	1.0616305535785948	1.0101847491973244	0.39829321599434975	123311.5703125	0.11222286597068752	0	0.0	2.328402222222222	2.25378	2.5266366666666666	2.20479	0.13007	-0.004745254293084145	0.01166365947574377	300	80	80	37	4.309455500154261	2.0000016689300537	3.0	3.0	3.0	354.64821763563896	162.85794067382812	776.621337890625	141.87940979003906	158921.0	11.314778327941895	3043.67431640625	2832.11279296875	3.0494211458703706	8122.53515625	54883.515625	53623.984375	38684.0	38099.7958984375	78991.278125	12443.1708984375	48.283355712890625
sub-063_task-rest_bold	0.0011153000000000003	0.015046957033333334	0	28.820499854013374	1.1897419111371241	0.9324620493645486	0.39169950812431664	135802.703125	0.08241123457348119	2	0.6666666666666666	2.4698844444444443	2.33325	2.701363333333333	2.37504	0.0585383	-0.008855697698891163	0.007912550121545792	300	80	80	37	4.8123048483851765	2.0000016689300537	3.0	3.0	3.0	133.91002470503443	153.0304718017578	758.6962280273438	138.62510681152344	160971.0	13.189868450164795	3330.0643310546875	2229.623046875	2.943746164897995	9017.34375	54439.2578125	54686.7421875	36304.0	35872.2533203125	71334.12812499999	11363.783203125	42.39384460449219
